Brand,Description,Size,SalesQuantity,SalesPrice,SalesDate
4262,Capt Morgan Spiced Rum,750mL,2,15.48,2016-08-01
6570,Kendall Jackson Chard Vt RSV,750mL,12,13.66,2016-08-01
2432,Crown Royal,750mL,1,22.06,2016-08-01
4261,Capt Morgan Spiced Rum,1.75L,19,21.79,2016-08-01
3876,Smirnoff 80 Proof,1.75L,3,19.47,2016-08-01
3545,Ketel One Vodka,1.75L,1,30.37,2016-08-01
2432,Crown Royal,750mL,1,23.11,2016-08-01
2432,Crown Royal,750mL,2,23.16,2016-08-01
2585,Jameson Irish Whiskey,750mL,3,23.23,2016-08-01
1476,Jim Beam Traveler,1.75L,2,21.98,2016-08-01
2114,Black Velvet Canadian Whisky,1.75L,3,15.01,2016-08-01
3405,Tito's Handmade Vodka,1.75L,9,30.06,2016-08-01
8159,Jose Cuervo Especial,1.75L,1,26.04,2016-08-01
8680,Crown Royal,1.75L,2,41.38,2016-08-01
8068,Absolut 80 Proof,1.75L,3,26.31,2016-08-01
3405,Tito's Handmade Vodka,1.75L,8,28.77,2016-08-01
2757,Johnnie Walker Red Label,1.75L,2,30.3,2016-08-01
3876,Smirnoff 80 Proof,1.75L,3,20.05,2016-08-01
3405,Tito's Handmade Vodka,1.75L,4,30.21,2016-08-01
1233,Jack Daniels No 7 Black,1.75L,1,35.54,2016-08-01
2757,Johnnie Walker Red Label,1.75L,1,29.55,2016-08-01
5365,Kahlua,750mL,1,19.14,2016-08-01
3505,Tito's Handmade Vodka,750mL,3,18.83,2016-08-01
1232,Jack Daniels No 7 Black,750mL,3,23.36,2016-08-01
1385,Makers Mark,750mL,2,27.27,2016-08-01
8159,Jose Cuervo Especial,1.75L,6,26.11,2016-08-01
2127,Canadian Ltd,1.75L,3,10.44,2016-08-01
3858,Grey Goose Vodka,750mL,1,24.08,2016-08-01
3876,Smirnoff 80 Proof,1.75L,2,19.83,2016-08-01
1476,Jim Beam Traveler,1.75L,7,22.4,2016-08-01
5103,Fireball Cinnamon Whisky,1.75L,6,25.14,2016-08-01
8680,Crown Royal,1.75L,1,39.35,2016-08-01
2120,Canadian Club,1.75L,15,15.2,2016-08-01
2432,Crown Royal,750mL,1,25.26,2016-08-01
3857,Grey Goose Vodka,1.75L,2,57.05,2016-08-01
5103,Fireball Cinnamon Whisky,1.75L,2,25.93,2016-08-01
6570,Kendall Jackson Chard Vt RSV,750mL,25,14.26,2016-08-01
6650,Simi Chard,750mL,3,11.86,2016-08-01
2127,Canadian Ltd,1.75L,1,10.93,2016-08-01
14006,Apothic Winemakers Red Blend,750mL,6,9.6,2016-08-01
4261,Capt Morgan Spiced Rum,1.75L,5,21.43,2016-08-01
3913,Svedka Vodka,1.75L,1,22.43,2016-08-01
4227,Bacardi Superior Rum Trav,1.75L,19,18.3,2016-08-01
8068,Absolut 80 Proof,1.75L,14,26.62,2016-08-01
2663,Dewars White Label,1.75L,5,40.26,2016-08-01
2585,Jameson Irish Whiskey,750mL,1,23.22,2016-08-01
2120,Canadian Club,1.75L,2,16.97,2016-08-01
3802,Three Olives Vodka,1.75L,3,18.14,2016-08-01
3512,Pinnacle Vodka,1.75L,6,16.64,2016-08-01
1737,Makers Mark,1.75L,1,51.42,2016-08-01
6579,J Lohr Riverstone Chard,750mL,1,13.61,2016-08-01
4261,Capt Morgan Spiced Rum,1.75L,9,22.27,2016-08-01
2114,Black Velvet Canadian Whisky,1.75L,3,13.26,2016-08-01
3545,Ketel One Vodka,1.75L,3,31.47,2016-08-01
8512,Baileys Irish Cream,750mL,5,20.68,2016-08-01
3893,Zhenka 80 Proof,1.75L,7,10.08,2016-08-01
3893,Zhenka 80 Proof,1.75L,14,9.9,2016-08-01
2120,Canadian Club,1.75L,1,16.65,2016-08-01
4227,Bacardi Superior Rum Trav,1.75L,14,18.01,2016-08-01
2589,Jameson Irish Whiskey,1.75L,2,41.98,2016-08-01
3876,Smirnoff 80 Proof,1.75L,1,19.73,2016-08-01
4227,Bacardi Superior Rum Trav,1.75L,2,18.09,2016-08-01
3858,Grey Goose Vodka,750mL,6,23.91,2016-08-01
8082,Baileys Irish Cream,1.75L,1,38.09,2016-08-01
3858,Grey Goose Vodka,750mL,4,22.89,2016-08-01
5103,Fireball Cinnamon Whisky,1.75L,2,24.26,2016-08-01
4262,Capt Morgan Spiced Rum,750mL,6,17.07,2016-08-01
5364,Kahlua,1.75L,1,31.83,2016-08-01
1737,Makers Mark,1.75L,2,44.84,2016-08-01
3802,Three Olives Vodka,1.75L,5,17.67,2016-08-01
6579,J Lohr Riverstone Chard,750mL,4,14.06,2016-08-01
4261,Capt Morgan Spiced Rum,1.75L,23,21.63,2016-08-01
2120,Canadian Club,1.75L,7,17.59,2016-08-01
3423,Beefeater,1.75L,1,27.28,2016-08-01
3102,Smirnoff Traveler,1.75L,1,17.59,2016-08-01
3826,Skyy Vodka,1.75L,4,24.88,2016-08-01
3545,Ketel One Vodka,1.75L,2,29.7,2016-08-01
3405,Tito's Handmade Vodka,1.75L,3,30.06,2016-08-01
2120,Canadian Club,1.75L,11,15.16,2016-08-01
5138,Fireball Cinnamon Whisky,750mL,7,13.93,2016-08-01
3489,Tanqueray,1.75L,11,35.64,2016-08-01
3405,Tito's Handmade Vodka,1.75L,8,29.88,2016-08-01
3545,Ketel One Vodka,1.75L,25,29.76,2016-08-01
6570,Kendall Jackson Chard Vt RSV,750mL,1,14.52,2016-08-01
2663,Dewars White Label,1.75L,1,40.67,2016-08-01
6570,Kendall Jackson Chard Vt RSV,750mL,19,14.22,2016-08-01
4227,Bacardi Superior Rum Trav,1.75L,10,18.33,2016-08-01
2114,Black Velvet Canadian Whisky,1.75L,4,15.84,2016-08-01
8082,Baileys Irish Cream,1.75L,4,39.69,2016-08-01
1376,Jim Beam,1.75L,3,26.89,2016-08-01
3802,Three Olives Vodka,1.75L,1,17.98,2016-08-01
1385,Makers Mark,750mL,6,28.16,2016-08-01
5364,Kahlua,1.75L,3,31.83,2016-08-01
1232,Jack Daniels No 7 Black,750mL,1,22.44,2016-08-01
8512,Baileys Irish Cream,750mL,1,19.97,2016-08-01
4262,Capt Morgan Spiced Rum,750mL,1,14.76,2016-08-01
5364,Kahlua,1.75L,1,32.92,2016-08-01
3858,Grey Goose Vodka,750mL,2,23.65,2016-08-01
3102,Smirnoff Traveler,1.75L,1,17.35,2016-08-01
8512,Baileys Irish Cream,750mL,2,20.15,2016-08-01
5365,Kahlua,750mL,1,19.79,2016-08-01
8512,Baileys Irish Cream,750mL,1,19.91,2016-08-01
1385,Makers Mark,750mL,1,28.24,2016-08-01
2757,Johnnie Walker Red Label,1.75L,1,29.48,2016-08-01
3512,Pinnacle Vodka,1.75L,6,16.97,2016-08-01
2432,Crown Royal,750mL,3,23.13,2016-08-01
2114,Black Velvet Canadian Whisky,1.75L,30,13.24,2016-08-01
4261,Capt Morgan Spiced Rum,1.75L,6,21.25,2016-08-01
4262,Capt Morgan Spiced Rum,750mL,7,14.88,2016-08-01
3512,Pinnacle Vodka,1.75L,1,16.79,2016-08-01
11219,Josh Cellars Cab Svgn Sonoma,750mL,8,15.21,2016-08-01
3876,Smirnoff 80 Proof,1.75L,5,19.18,2016-08-01
4262,Capt Morgan Spiced Rum,750mL,1,17.35,2016-08-01
8112,Stolichnaya,1.75L,1,26.88,2016-08-01
2127,Canadian Ltd,1.75L,8,10.54,2016-08-01
1233,Jack Daniels No 7 Black,1.75L,4,36.26,2016-08-01
3102,Smirnoff Traveler,1.75L,2,18.17,2016-08-01
2127,Canadian Ltd,1.75L,6,10.62,2016-08-01
2127,Canadian Ltd,1.75L,5,10.85,2016-08-01
5364,Kahlua,1.75L,1,32.28,2016-08-01
8068,Absolut 80 Proof,1.75L,4,25.35,2016-08-01
2585,Jameson Irish Whiskey,750mL,1,22.9,2016-08-01
3505,Tito's Handmade Vodka,750mL,6,18.72,2016-08-01
1232,Jack Daniels No 7 Black,750mL,3,22.67,2016-08-01
2585,Jameson Irish Whiskey,750mL,3,23.42,2016-08-01
4227,Bacardi Superior Rum Trav,1.75L,10,17.75,2016-08-01
3876,Smirnoff 80 Proof,1.75L,1,19.43,2016-08-01
2127,Canadian Ltd,1.75L,1,10.08,2016-08-01
1233,Jack Daniels No 7 Black,1.75L,1,37.19,2016-08-01
6650,Simi Chard,750mL,8,11.1,2016-08-01
1233,Jack Daniels No 7 Black,1.75L,5,37.13,2016-08-01
6650,Simi Chard,750mL,3,11.2,2016-08-01
3858,Grey Goose Vodka,750mL,8,24.11,2016-08-01
2585,Jameson Irish Whiskey,750mL,2,23.82,2016-08-01
3858,Grey Goose Vodka,750mL,3,24.49,2016-08-01
14006,Apothic Winemakers Red Blend,750mL,14,10.05,2016-08-01
4262,Capt Morgan Spiced Rum,750mL,2,14.85,2016-08-01
8512,Baileys Irish Cream,750mL,2,19.52,2016-08-01
2120,Canadian Club,1.75L,1,16.09,2016-08-01
1385,Makers Mark,750mL,2,28.73,2016-08-01
4261,Capt Morgan Spiced Rum,1.75L,15,21.93,2016-08-01
4262,Capt Morgan Spiced Rum,750mL,2,17.23,2016-08-01
5365,Kahlua,750mL,1,20.52,2016-08-02
3505,Tito's Handmade Vodka,750mL,1,19.37,2016-08-02
3512,Pinnacle Vodka,1.75L,9,17.27,2016-08-02
1376,Jim Beam,1.75L,9,26.57,2016-08-02
2114,Black Velvet Canadian Whisky,1.75L,1,13.28,2016-08-02
2663,Dewars White Label,1.75L,1,39.62,2016-08-02
4262,Capt Morgan Spiced Rum,750mL,1,14.67,2016-08-02
2585,Jameson Irish Whiskey,750mL,2,23.42,2016-08-02
6579,J Lohr Riverstone Chard,750mL,1,11.2,2016-08-02
1233,Jack Daniels No 7 Black,1.75L,1,36.76,2016-08-02
2114,Black Velvet Canadian Whisky,1.75L,19,13.11,2016-08-02
3505,Tito's Handmade Vodka,750mL,1,22.57,2016-08-02
4227,Bacardi Superior Rum Trav,1.75L,1,18.55,2016-08-02
3512,Pinnacle Vodka,1.75L,7,17.11,2016-08-02
2663,Dewars White Label,1.75L,1,39.75,2016-08-02
8082,Baileys Irish Cream,1.75L,1,31.05,2016-08-02
2120,Canadian Club,1.75L,2,15.8,2016-08-02
1376,Jim Beam,1.75L,6,22.48,2016-08-02
3802,Three Olives Vodka,1.75L,1,18.01,2016-08-02
3489,Tanqueray,1.75L,2,28.98,2016-08-02
5365,Kahlua,750mL,4,19.81,2016-08-02
8082,Baileys Irish Cream,1.75L,2,37.91,2016-08-02
5364,Kahlua,1.75L,3,32.56,2016-08-02
5365,Kahlua,750mL,1,20.16,2016-08-02
2589,Jameson Irish Whiskey,1.75L,3,41.22,2016-08-02
3512,Pinnacle Vodka,1.75L,1,17.18,2016-08-02
5138,Fireball Cinnamon Whisky,750mL,1,13.83,2016-08-02
3857,Grey Goose Vodka,1.75L,2,57.93,2016-08-02
2589,Jameson Irish Whiskey,1.75L,3,40.79,2016-08-02
1233,Jack Daniels No 7 Black,1.75L,4,35.03,2016-08-02
5138,Fireball Cinnamon Whisky,750mL,2,13.56,2016-08-02
4227,Bacardi Superior Rum Trav,1.75L,4,17.67,2016-08-02
6579,J Lohr Riverstone Chard,750mL,3,11.1,2016-08-02
4261,Capt Morgan Spiced Rum,1.75L,10,22.24,2016-08-02
3423,Beefeater,1.75L,4,27.45,2016-08-02
1737,Makers Mark,1.75L,2,52.38,2016-08-02
2757,Johnnie Walker Red Label,1.75L,1,30.05,2016-08-02
8082,Baileys Irish Cream,1.75L,1,38.46,2016-08-02
5138,Fireball Cinnamon Whisky,750mL,2,14.39,2016-08-02
6570,Kendall Jackson Chard Vt RSV,750mL,3,13.94,2016-08-02
8068,Absolut 80 Proof,1.75L,3,24.75,2016-08-02
3858,Grey Goose Vodka,750mL,3,23.59,2016-08-02
1385,Makers Mark,750mL,1,26.64,2016-08-02
2663,Dewars White Label,1.75L,1,40.95,2016-08-02
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.71,2016-08-02
8512,Baileys Irish Cream,750mL,1,20.22,2016-08-02
3405,Tito's Handmade Vodka,1.75L,3,28.61,2016-08-02
6650,Simi Chard,750mL,1,18.18,2016-08-02
8680,Crown Royal,1.75L,15,39.09,2016-08-02
4227,Bacardi Superior Rum Trav,1.75L,6,17.88,2016-08-02
3826,Skyy Vodka,1.75L,1,20.18,2016-08-02
2585,Jameson Irish Whiskey,750mL,8,24.92,2016-08-02
1232,Jack Daniels No 7 Black,750mL,1,22.67,2016-08-02
5103,Fireball Cinnamon Whisky,1.75L,2,25.35,2016-08-02
3348,Bombay Sapphire Gin,1.75L,1,36.97,2016-08-02
3545,Ketel One Vodka,1.75L,3,29.4,2016-08-02
5103,Fireball Cinnamon Whisky,1.75L,2,25.05,2016-08-02
11219,Josh Cellars Cab Svgn Sonoma,750mL,3,14.63,2016-08-02
5364,Kahlua,1.75L,3,31.81,2016-08-02
4227,Bacardi Superior Rum Trav,1.75L,1,18.44,2016-08-02
5365,Kahlua,750mL,1,20.05,2016-08-02
8159,Jose Cuervo Especial,1.75L,2,25.81,2016-08-02
2120,Canadian Club,1.75L,2,16.57,2016-08-02
1232,Jack Daniels No 7 Black,750mL,2,27.01,2016-08-02
1233,Jack Daniels No 7 Black,1.75L,3,35.77,2016-08-02
3545,Ketel One Vodka,1.75L,3,28.75,2016-08-02
8068,Absolut 80 Proof,1.75L,3,25.64,2016-08-02
4261,Capt Morgan Spiced Rum,1.75L,2,22.39,2016-08-02
3405,Tito's Handmade Vodka,1.75L,1,32.55,2016-08-02
4227,Bacardi Superior Rum Trav,1.75L,2,18.07,2016-08-02
3512,Pinnacle Vodka,1.75L,11,17.1,2016-08-02
5364,Kahlua,1.75L,1,31.64,2016-08-02
2589,Jameson Irish Whiskey,1.75L,8,41.46,2016-08-02
3489,Tanqueray,1.75L,1,30.2,2016-08-02
2120,Canadian Club,1.75L,8,16.33,2016-08-02
1376,Jim Beam,1.75L,4,22.85,2016-08-02
3893,Zhenka 80 Proof,1.75L,2,10.19,2016-08-02
6579,J Lohr Riverstone Chard,750mL,1,13.98,2016-08-02
3802,Three Olives Vodka,1.75L,6,18.07,2016-08-02
3102,Smirnoff Traveler,1.75L,2,17.62,2016-08-02
3858,Grey Goose Vodka,750mL,3,24.1,2016-08-02
14006,Apothic Winemakers Red Blend,750mL,6,9.74,2016-08-02
1233,Jack Daniels No 7 Black,1.75L,1,36.0,2016-08-02
2114,Black Velvet Canadian Whisky,1.75L,2,16.46,2016-08-02
3180,New Amsterdam Vodka,1.75L,3,15.15,2016-08-02
1233,Jack Daniels No 7 Black,1.75L,7,38.37,2016-08-02
3545,Ketel One Vodka,1.75L,2,30.81,2016-08-02
2757,Johnnie Walker Red Label,1.75L,1,30.05,2016-08-02
2589,Jameson Irish Whiskey,1.75L,3,40.8,2016-08-02
3102,Smirnoff Traveler,1.75L,7,17.66,2016-08-02
3876,Smirnoff 80 Proof,1.75L,1,19.5,2016-08-02
8068,Absolut 80 Proof,1.75L,7,24.68,2016-08-02
8068,Absolut 80 Proof,1.75L,1,24.2,2016-08-02
1476,Jim Beam Traveler,1.75L,2,22.22,2016-08-02
3802,Three Olives Vodka,1.75L,1,17.81,2016-08-02
2585,Jameson Irish Whiskey,750mL,1,23.89,2016-08-02
2585,Jameson Irish Whiskey,750mL,2,23.11,2016-08-02
8112,Stolichnaya,1.75L,4,27.31,2016-08-02
3512,Pinnacle Vodka,1.75L,7,16.92,2016-08-02
1376,Jim Beam,1.75L,3,23.13,2016-08-02
8068,Absolut 80 Proof,1.75L,5,25.74,2016-08-02
3505,Tito's Handmade Vodka,750mL,1,22.54,2016-08-02
2663,Dewars White Label,1.75L,1,39.88,2016-08-02
3858,Grey Goose Vodka,750mL,2,23.71,2016-08-02
2114,Black Velvet Canadian Whisky,1.75L,15,13.16,2016-08-02
2127,Canadian Ltd,1.75L,4,10.37,2016-08-02
8068,Absolut 80 Proof,1.75L,7,24.96,2016-08-02
3826,Skyy Vodka,1.75L,1,20.34,2016-08-02
3893,Zhenka 80 Proof,1.75L,16,10.04,2016-08-02
2757,Johnnie Walker Red Label,1.75L,1,29.7,2016-08-02
8512,Baileys Irish Cream,750mL,1,19.88,2016-08-02
1233,Jack Daniels No 7 Black,1.75L,7,36.05,2016-08-02
3512,Pinnacle Vodka,1.75L,2,16.63,2016-08-02
8112,Stolichnaya,1.75L,7,27.18,2016-08-02
1376,Jim Beam,1.75L,2,25.64,2016-08-02
2432,Crown Royal,750mL,1,23.3,2016-08-02
2585,Jameson Irish Whiskey,750mL,11,23.14,2016-08-02
1232,Jack Daniels No 7 Black,750mL,2,22.68,2016-08-02
6570,Kendall Jackson Chard Vt RSV,750mL,9,10.96,2016-08-02
4261,Capt Morgan Spiced Rum,1.75L,10,21.6,2016-08-02
2432,Crown Royal,750mL,1,25.41,2016-08-02
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,15.91,2016-08-02
2127,Canadian Ltd,1.75L,3,10.44,2016-08-02
3545,Ketel One Vodka,1.75L,6,29.99,2016-08-02
2120,Canadian Club,1.75L,3,14.41,2016-08-02
2757,Johnnie Walker Red Label,1.75L,2,29.67,2016-08-02
2585,Jameson Irish Whiskey,750mL,2,24.74,2016-08-02
2585,Jameson Irish Whiskey,750mL,2,24.03,2016-08-02
1376,Jim Beam,1.75L,1,22.1,2016-08-02
1476,Jim Beam Traveler,1.75L,2,23.23,2016-08-02
4227,Bacardi Superior Rum Trav,1.75L,5,17.94,2016-08-02
2757,Johnnie Walker Red Label,1.75L,1,29.73,2016-08-02
8082,Baileys Irish Cream,1.75L,2,39.5,2016-08-02
11219,Josh Cellars Cab Svgn Sonoma,750mL,3,15.07,2016-08-02
3512,Pinnacle Vodka,1.75L,3,17.05,2016-08-02
2757,Johnnie Walker Red Label,1.75L,3,29.95,2016-08-02
4262,Capt Morgan Spiced Rum,750mL,2,15.05,2016-08-02
3893,Zhenka 80 Proof,1.75L,5,9.91,2016-08-02
19748,Clos du Bois Chard,1.5L,2,15.35,2016-08-02
6570,Kendall Jackson Chard Vt RSV,750mL,5,14.45,2016-08-02
8512,Baileys Irish Cream,750mL,3,19.86,2016-08-02
5138,Fireball Cinnamon Whisky,750mL,1,13.65,2016-08-02
2127,Canadian Ltd,1.75L,2,10.83,2016-08-02
1476,Jim Beam Traveler,1.75L,3,21.84,2016-08-02
8068,Absolut 80 Proof,1.75L,1,25.23,2016-08-02
3893,Zhenka 80 Proof,1.75L,2,9.92,2016-08-02
1737,Makers Mark,1.75L,4,49.08,2016-08-02
3180,New Amsterdam Vodka,1.75L,1,17.23,2016-08-02
2585,Jameson Irish Whiskey,750mL,3,23.82,2016-08-02
2120,Canadian Club,1.75L,2,15.94,2016-08-02
3876,Smirnoff 80 Proof,1.75L,3,19.71,2016-08-02
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.72,2016-08-02
11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.87,2016-08-02
3858,Grey Goose Vodka,750mL,1,23.97,2016-08-02
4261,Capt Morgan Spiced Rum,1.75L,3,22.03,2016-08-02
3102,Smirnoff Traveler,1.75L,8,17.68,2016-08-02
3893,Zhenka 80 Proof,1.75L,8,9.93,2016-08-02
8512,Baileys Irish Cream,750mL,2,20.17,2016-08-02
2114,Black Velvet Canadian Whisky,1.75L,3,12.91,2016-08-02
1233,Jack Daniels No 7 Black,1.75L,3,35.11,2016-08-02
2589,Jameson Irish Whiskey,1.75L,5,40.4,2016-08-02
3913,Svedka Vodka,1.75L,3,17.26,2016-08-02
3180,New Amsterdam Vodka,1.75L,1,17.1,2016-08-02
3505,Tito's Handmade Vodka,750mL,1,18.95,2016-08-02
2120,Canadian Club,1.75L,6,15.58,2016-08-02
6579,J Lohr Riverstone Chard,750mL,22,11.28,2016-08-02
3102,Smirnoff Traveler,1.75L,15,17.52,2016-08-02
2120,Canadian Club,1.75L,5,16.17,2016-08-02
8068,Absolut 80 Proof,1.75L,1,26.01,2016-08-02
3893,Zhenka 80 Proof,1.75L,1,10.15,2016-08-02
5103,Fireball Cinnamon Whisky,1.75L,1,28.17,2016-08-02
1476,Jim Beam Traveler,1.75L,2,23.42,2016-08-02
3348,Bombay Sapphire Gin,1.75L,2,30.05,2016-08-02
2120,Canadian Club,1.75L,4,16.61,2016-08-02
4262,Capt Morgan Spiced Rum,750mL,1,14.92,2016-08-02
2432,Crown Royal,750mL,2,25.77,2016-08-02
3802,Three Olives Vodka,1.75L,2,17.86,2016-08-02
3405,Tito's Handmade Vodka,1.75L,3,30.41,2016-08-02
2585,Jameson Irish Whiskey,750mL,1,23.24,2016-08-02
1232,Jack Daniels No 7 Black,750mL,1,22.64,2016-08-02
3505,Tito's Handmade Vodka,750mL,1,22.11,2016-08-02
1232,Jack Daniels No 7 Black,750mL,1,22.59,2016-08-02
3348,Bombay Sapphire Gin,1.75L,1,37.61,2016-08-02
8068,Absolut 80 Proof,1.75L,6,25.37,2016-08-02
3489,Tanqueray,1.75L,2,30.3,2016-08-02
1233,Jack Daniels No 7 Black,1.75L,8,37.62,2016-08-02
3858,Grey Goose Vodka,750mL,5,24.0,2016-08-02
4227,Bacardi Superior Rum Trav,1.75L,2,17.32,2016-08-02
3545,Ketel One Vodka,1.75L,6,32.32,2016-08-02
8680,Crown Royal,1.75L,1,39.69,2016-08-03
2585,Jameson Irish Whiskey,750mL,1,24.63,2016-08-03
4262,Capt Morgan Spiced Rum,750mL,1,15.31,2016-08-03
2585,Jameson Irish Whiskey,750mL,1,23.78,2016-08-03
1385,Makers Mark,750mL,2,28.74,2016-08-03
2432,Crown Royal,750mL,2,26.34,2016-08-03
2585,Jameson Irish Whiskey,750mL,1,24.58,2016-08-03
2585,Jameson Irish Whiskey,750mL,3,22.26,2016-08-03
2120,Canadian Club,1.75L,1,16.11,2016-08-03
3858,Grey Goose Vodka,750mL,9,24.39,2016-08-03
5138,Fireball Cinnamon Whisky,750mL,1,13.49,2016-08-03
5364,Kahlua,1.75L,4,31.43,2016-08-03
3893,Zhenka 80 Proof,1.75L,6,10.31,2016-08-03
5364,Kahlua,1.75L,1,32.23,2016-08-03
2114,Black Velvet Canadian Whisky,1.75L,1,16.14,2016-08-03
2114,Black Velvet Canadian Whisky,1.75L,2,13.0,2016-08-03
2589,Jameson Irish Whiskey,1.75L,2,41.63,2016-08-03
3802,Three Olives Vodka,1.75L,2,18.16,2016-08-03
3489,Tanqueray,1.75L,6,29.69,2016-08-03
8159,Jose Cuervo Especial,1.75L,2,26.38,2016-08-03
3405,Tito's Handmade Vodka,1.75L,1,29.48,2016-08-03
4262,Capt Morgan Spiced Rum,750mL,2,14.56,2016-08-03
3423,Beefeater,1.75L,6,26.79,2016-08-03
3650,Patron Silver Tequila,750mL,1,47.36,2016-08-03
8068,Absolut 80 Proof,1.75L,1,24.75,2016-08-03
1232,Jack Daniels No 7 Black,750mL,1,23.27,2016-08-03
8512,Baileys Irish Cream,750mL,2,19.56,2016-08-03
3545,Ketel One Vodka,1.75L,4,29.55,2016-08-03
3545,Ketel One Vodka,1.75L,3,29.87,2016-08-03
3876,Smirnoff 80 Proof,1.75L,4,18.82,2016-08-03
2120,Canadian Club,1.75L,6,17.27,2016-08-03
4262,Capt Morgan Spiced Rum,750mL,5,15.11,2016-08-03
3102,Smirnoff Traveler,1.75L,1,18.39,2016-08-03
6650,Simi Chard,750mL,1,11.97,2016-08-03
6570,Kendall Jackson Chard Vt RSV,750mL,12,13.94,2016-08-03
1737,Makers Mark,1.75L,1,53.36,2016-08-03
4262,Capt Morgan Spiced Rum,750mL,1,15.5,2016-08-03
5364,Kahlua,1.75L,1,32.4,2016-08-03
5138,Fireball Cinnamon Whisky,750mL,5,14.17,2016-08-03
4262,Capt Morgan Spiced Rum,750mL,1,14.92,2016-08-03
3102,Smirnoff Traveler,1.75L,1,17.56,2016-08-03
1376,Jim Beam,1.75L,8,22.77,2016-08-03
3505,Tito's Handmade Vodka,750mL,2,21.96,2016-08-03
2757,Johnnie Walker Red Label,1.75L,1,29.72,2016-08-03
3180,New Amsterdam Vodka,1.75L,3,14.51,2016-08-03
5364,Kahlua,1.75L,3,31.33,2016-08-03
2589,Jameson Irish Whiskey,1.75L,2,42.92,2016-08-03
1233,Jack Daniels No 7 Black,1.75L,6,36.14,2016-08-03
1376,Jim Beam,1.75L,4,25.92,2016-08-03
5365,Kahlua,750mL,1,19.74,2016-08-03
3348,Bombay Sapphire Gin,1.75L,1,37.16,2016-08-03
1232,Jack Daniels No 7 Black,750mL,3,23.1,2016-08-03
3348,Bombay Sapphire Gin,1.75L,3,37.99,2016-08-03
2757,Johnnie Walker Red Label,1.75L,5,30.44,2016-08-03
3405,Tito's Handmade Vodka,1.75L,4,30.72,2016-08-03
3913,Svedka Vodka,1.75L,1,17.88,2016-08-03
5103,Fireball Cinnamon Whisky,1.75L,7,24.51,2016-08-03
4261,Capt Morgan Spiced Rum,1.75L,26,21.65,2016-08-03
3545,Ketel One Vodka,1.75L,1,31.07,2016-08-03
3505,Tito's Handmade Vodka,750mL,4,19.6,2016-08-03
2114,Black Velvet Canadian Whisky,1.75L,3,15.58,2016-08-03
3180,New Amsterdam Vodka,1.75L,1,16.94,2016-08-03
8680,Crown Royal,1.75L,1,42.65,2016-08-03
8159,Jose Cuervo Especial,1.75L,1,25.14,2016-08-03
3857,Grey Goose Vodka,1.75L,2,57.94,2016-08-03
14006,Apothic Winemakers Red Blend,750mL,2,10.11,2016-08-03
5364,Kahlua,1.75L,4,32.08,2016-08-03
2589,Jameson Irish Whiskey,1.75L,1,40.34,2016-08-03
3858,Grey Goose Vodka,750mL,2,24.1,2016-08-03
2589,Jameson Irish Whiskey,1.75L,5,42.45,2016-08-03
5364,Kahlua,1.75L,5,32.98,2016-08-03
3858,Grey Goose Vodka,750mL,3,24.01,2016-08-03
5138,Fireball Cinnamon Whisky,750mL,1,14.04,2016-08-03
3489,Tanqueray,1.75L,2,34.18,2016-08-03
8068,Absolut 80 Proof,1.75L,1,25.46,2016-08-03
1376,Jim Beam,1.75L,1,24.66,2016-08-03
2585,Jameson Irish Whiskey,750mL,3,23.28,2016-08-03
3405,Tito's Handmade Vodka,1.75L,7,30.18,2016-08-03
5364,Kahlua,1.75L,2,33.08,2016-08-03
3893,Zhenka 80 Proof,1.75L,5,10.09,2016-08-03
3348,Bombay Sapphire Gin,1.75L,4,38.41,2016-08-03
3826,Skyy Vodka,1.75L,1,19.03,2016-08-03
1233,Jack Daniels No 7 Black,1.75L,2,38.78,2016-08-03
5364,Kahlua,1.75L,14,32.83,2016-08-03
3180,New Amsterdam Vodka,1.75L,3,16.89,2016-08-03
8082,Baileys Irish Cream,1.75L,1,34.17,2016-08-03
2127,Canadian Ltd,1.75L,7,10.31,2016-08-03
4227,Bacardi Superior Rum Trav,1.75L,1,17.74,2016-08-03
5365,Kahlua,750mL,1,20.03,2016-08-03
1385,Makers Mark,750mL,3,27.52,2016-08-03
4261,Capt Morgan Spiced Rum,1.75L,2,21.49,2016-08-03
3858,Grey Goose Vodka,750mL,3,23.49,2016-08-03
3512,Pinnacle Vodka,1.75L,8,17.41,2016-08-03
2585,Jameson Irish Whiskey,750mL,5,23.8,2016-08-03
5365,Kahlua,750mL,4,19.42,2016-08-03
8512,Baileys Irish Cream,750mL,2,20.27,2016-08-03
1232,Jack Daniels No 7 Black,750mL,1,23.35,2016-08-03
8068,Absolut 80 Proof,1.75L,6,24.22,2016-08-03
8082,Baileys Irish Cream,1.75L,6,34.07,2016-08-03
14006,Apothic Winemakers Red Blend,750mL,1,10.22,2016-08-03
2127,Canadian Ltd,1.75L,6,11.24,2016-08-03
4262,Capt Morgan Spiced Rum,750mL,1,16.56,2016-08-03
2589,Jameson Irish Whiskey,1.75L,3,42.74,2016-08-03
